EntrezID1	EntrezId2
3837	9126
3837	3676
3837	4255
3837	7341
3837	4914
3837	9656
3837	4926
3837	7157
3837	4800
3837	6721
3837	57154
3837	23363
3837	51588
3837	5901
3837	4691
3837	4089
3837	10075
3837	988
3837	3621
3837	1107
3837	29843
3837	10856
3837	6780
3837	4843
3837	3309
3837	7534
3837	4851
3837	7412
3837	3006
3837	7158
3837	4087
3837	4088
3837	1017
3837	5971
3837	7531
3837	3836
3837	5885
3837	11200
498	6657
498	7531
498	4869
498	8065
498	23435
498	3725
498	7316
498	55832
498	10075
498	4904
498	7132
498	1457
498	4914
498	23710
498	4790
498	10014
498	23363
498	9782
498	11337
498	3320
498	84557
498	11345
498	5970
498	3178
498	10971
498	9820
498	5725
498	81631
498	5728
498	3303
498	3309
498	7534
498	23410
498	7412
498	7157
498	3192
498	1017
498	1956
498	6780
498	6141
498	3326
2547	9820
2547	4609
2547	1026
2547	1111
2547	23054
2547	8726
2547	55832
2547	3609
2547	1050
2547	6688
2547	546
2547	860
2547	5163
2547	11335
2547	11337
2547	11345
2547	4691
2547	56916
2547	3159
2547	2648
2547	3676
2547	4193
2547	3178
2547	3190
2547	5241
2547	1660
2547	5252
2547	3725
2547	3608
2547	8850
2547	4255
2547	672
2547	4796
2547	10951
2547	6863
2547	7391
2547	3297
2547	3309
2547	5928
2547	4851
2547	7412
2547	4361
2547	5914
2547	10013
2547	10014
2547	3363
2547	4904
2547	4914
2547	10036
2547	3383
2547	6119
2547	81631
2547	57154
2547	23363
2547	328
2547	5451
2547	5981
2547	7520
2547	7015
2547	7528
2547	1387
2547	7534
2547	23410
2547	23411
2547	5468
2547	10111
2547	8065
2547	51588
2547	677770
2547	23435
2547	2956
2547	1938
2547	1942
2547	2969
2547	7067
2547	7068
2547	4000
2547	8091
2547	1956
2547	11177
2547	23468
2547	1457
2547	23710
2547	9656
2547	4683
2547	3014
2547	3020
2547	2516
2547	5591
2547	2010
2547	5599
2547	6117
2547	6118
2547	2023
2547	4092
2547	2033
2547	7157
2547	7158
2547	5111
2547	4088
2547	1017
2547	3068
23028	4609
23028	9219
23028	7181
23028	7161
23028	8726
23028	2625
23028	7750
23028	5901
23028	7248
23028	1107
23028	1108
23028	602
23028	2146
23028	9839
23028	8819
23028	6774
23028	9343
23028	8841
23028	3725
23028	23186
23028	7329
23028	10919
23028	6839
23028	284058
23028	7376
23028	9425
23028	6872
23028	53981
23028	6878
23028	6880
23028	6883
23028	8932
23028	3303
23028	4851
23028	1786
23028	6908
23028	23309
23028	6935
23028	10013
23028	5925
23028	5928
23028	5929
23028	5931
23028	4914
23028	23363
23028	3398
23028	1869
23028	10062
23028	6993
23028	11091
23028	25942
23028	5467
23028	79718
23028	3065
23028	9111
23028	9112
23028	2969
23028	6045
23028	51105
23028	126961
23028	10155
23028	23468
23028	1457
23028	3516
23028	672
23028	79813
23028	1487
23028	988
23028	6117
23028	6118
23028	6119
23028	4093
23028	2033
23028	2034
23028	7157
23028	7158
23028	56916
23028	3066
23028	8189
6648	7428
6648	3014
6648	5037
6648	7799
1108	4609
1108	9219
1108	6657
1108	7181
1108	8726
1108	3607
1108	54815
1108	545
1108	140836
1108	90665
1108	6709
1108	7750
1108	11335
1108	11337
1108	2146
1108	1107
1108	56916
1108	9820
1108	3183
1108	7291
1108	648
1108	8841
1108	3725
1108	23186
1108	7316
1108	8815
1108	7329
1108	4772
1108	10919
1108	8819
1108	84661
1108	10951
1108	604
1108	8932
1108	4851
1108	7412
1108	1786
1108	5371
1108	23309
1108	5928
1108	5931
1108	5933
1108	5934
1108	3164
1108	4914
1108	11315
1108	3676
1108	6880
1108	23363
1108	25942
1108	5977
1108	4001
1108	79718
1108	9111
1108	9112
1108	2969
1108	6045
1108	51105
1108	10155
1108	23468
1108	1457
1108	23476
1108	26038
1108	3516
1108	3020
1108	23512
1108	2010
1108	6117
1108	6118
1108	6119
1108	5885
1108	2033
1108	3065
1108	3066
4602	9739
4602	9611
4602	1051
4602	7329
4602	1642
4602	5929
4602	10155
4602	7341
4602	1457
4602	6709
4602	2625
4602	4691
4602	25942
4602	2648
4602	5594
4602	1107
4602	8554
4602	1387
4602	6124
4602	8850
4602	9070
4602	2033
4602	11091
4602	6776
4602	5371
4609	1024
4609	1025
4609	1027
4609	1029
4609	6667
4609	1654
4609	3091
4609	1050
4609	1051
4609	10111
4609	1457
4609	860
4609	861
4609	1072
4609	5984
4609	5981
4609	4691
4609	596
4609	2648
4609	5725
4609	8208
4609	2146
4609	10856
4609	1642
4609	3183
4609	3184
4609	3185
4609	1653
4609	3190
4609	3192
4609	8826
4609	1147
4609	9343
4609	7531
4609	8841
4609	3725
4609	657
4609	8850
4609	7421
4609	7316
4609	1017
4609	7329
4609	3015
4609	5292
4609	51742
4609	6839
4609	6996
4609	3956
4609	4796
4609	5315
4609	708
4609	10949
4609	56916
4609	9425
4609	6872
4609	10971
4609	53981
4609	3295
4609	6880
4609	6883
4609	6885
4609	3303
4609	4841
4609	79595
4609	3312
4609	4854
4609	3320
4609	5371
4609	6908
4609	3329
4609	10498
4609	7428
4609	2309
4609	5591
4609	23309
4609	5903
4609	23512
4609	5925
4609	4904
4609	5933
4609	4914
4609	7290
4609	5430
4609	81887
4609	9782
4609	9612
4609	7498
4609	10062
4609	5970
4609	11091
4609	10075
4609	1373
4609	79711
4609	7520
4609	9063
4609	7528
4609	1387
4609	2355
4609	23411
4609	2932
4609	5499
4609	904
4609	9611
4609	2956
4609	3065
4609	9111
4609	2969
4609	23451
4609	4000
4609	9126
4609	2033
4609	10155
4609	4015
4609	5163
4609	23476
4609	26038
4609	5705
4609	3516
4609	672
4609	4087
4609	3020
4609	57805
4609	1487
4609	3024
4609	983
4609	5594
4609	5595
4609	5599
4609	3553
4609	5094
4609	7150
4609	5885
4609	7153
4609	7157
4609	7158
4609	6135
4609	4088
4609	7161
4609	3066
4609	4092
4609	7166
4609	1535
6667	1029
6667	9739
6667	6670
6667	3090
6667	3091
6667	7704
6667	1051
6667	9759
6667	4654
6667	6714
6667	2623
6667	6720
6667	2625
6667	6722
6667	5705
6667	4691
6667	3159
6667	604
6667	9314
6667	3172
6667	4208
6667	8819
6667	6774
6667	1655
6667	5241
6667	8841
6667	672
6667	4790
6667	4791
6667	4800
6667	1654
6667	6874
6667	3308
6667	3309
6667	4846
6667	3312
6667	3313
6667	3320
6667	1786
6667	5371
6667	6908
6667	3326
6667	1281
6667	7428
6667	5591
6667	23309
6667	8473
6667	5914
6667	5595
6667	5925
6667	5928
6667	5931
6667	5933
6667	5451
6667	1869
6667	3725
6667	2104
6667	5970
6667	11091
6667	25942
6667	5468
6667	861
6667	7528
6667	1387
6667	1901
6667	9070
6667	7023
6667	6721
6667	9611
6667	9612
6667	3065
6667	1958
6667	64426
6667	23468
6667	1457
6667	4089
6667	1487
6667	595
6667	2516
6667	983
6667	5594
6667	1499
6667	5599
6667	3553
6667	3054
6667	2033
6667	2034
6667	1107
6667	7157
6667	4087
6667	4088
6667	1017
6667	3066
23054	10499
23054	4869
23054	10891
23054	9612
23054	3725
23054	7316
23054	9070
23054	1050
23054	7067
23054	7068
23054	5914
23054	5925
23054	126961
23054	5468
23054	84661
23054	4790
23054	6714
23054	4926
23054	6722
23054	7150
23054	4087
23054	1869
23054	10062
23054	7376
23054	11091
23054	5591
23054	2908
23054	7520
23054	3297
23054	3172
23054	1386
23054	1387
23054	5970
23054	3054
23054	2033
23054	5929
23054	4088
23054	6908
23054	7421
23054	8085
8726	10155
8726	7175
8726	1654
8726	3090
8726	9987
8726	3608
8726	3609
8726	2597
8726	1072
8726	9782
8726	4670
8726	7750
8726	4691
8726	3676
8726	6749
8726	2146
8726	10856
8726	3178
8726	3181
8726	3182
8726	3183
8726	3184
8726	3185
8726	3188
8726	3189
8726	3190
8726	3191
8726	3192
8726	1660
8726	9343
8726	5252
8726	648
8726	8841
8726	79813
8726	121504
8726	1642
8726	10919
8726	3187
8726	10949
8726	1655
8726	81631
8726	7913
8726	3309
8726	5245
8726	3312
8726	3313
8726	1786
8726	10111
8726	3326
8726	3329
8726	4361
8726	5901
8726	5903
8726	5928
8726	5931
8726	6760
8726	387893
8726	5430
8726	220988
8726	4926
8726	9031
8726	9555
8726	1876
8726	25942
8726	11100
8726	7520
8726	7528
8726	1386
8726	23411
8726	4841
8726	5499
8726	6015
8726	23435
8726	3054
8726	55193
8726	9112
8726	2969
8726	23450
8726	23451
8726	6045
8726	5725
8726	4000
8726	4001
8726	9126
8726	8106
8726	11335
8726	7088
8726	9656
8726	3006
8726	672
8726	3024
8726	8148
8726	5591
8726	23512
8726	988
8726	9188
8726	5094
8726	2023
8726	6122
8726	7150
8726	5885
8726	6129
8726	7158
8726	6135
8726	6136
8726	3065
8726	3066
8726	10236
8726	6141
55832	1281
55832	26284
55832	10498
55832	3608
55832	3609
55832	8367
55832	4869
55832	8065
55832	2597
55832	9782
55832	4670
55832	1654
55832	4691
55832	6741
55832	6749
55832	56937
55832	3178
55832	3181
55832	3182
55832	3183
55832	3184
55832	3185
55832	3187
55832	6772
55832	3189
55832	3190
55832	3191
55832	3192
55832	6780
55832	1642
55832	3725
55832	121504
55832	3188
55832	1653
55832	1660
55832	708
55832	10949
55832	1655
55832	3276
55832	1915
55832	3303
55832	4841
55832	3308
55832	3309
55832	3312
55832	3313
55832	4851
55832	3320
55832	8148
55832	3836
55832	3326
55832	3329
55832	775
55832	10014
55832	4904
55832	4914
55832	5430
55832	554313
55832	11091
55832	10383
55832	11100
55832	220988
55832	7534
55832	7913
55832	7316
55832	6124
55832	23435
55832	1938
55832	9987
55832	23451
55832	23450
55832	5725
55832	8106
55832	10155
55832	3006
55832	3028
55832	988
55832	81887
55832	2023
55832	6122
55832	7150
55832	6128
55832	6129
55832	6135
55832	6136
55832	1017
55832	10236
55832	6141
55832	6143
51742	5903
51742	3607
51742	3621
51742	3622
51742	5928
51742	64426
51742	5931
51742	4914
51742	23411
51742	1869
51742	25942
51742	1499
51742	5926
51742	1642
51742	79595
51742	8819
51742	3065
51742	3066
51742	25855
6688	2625
6688	8841
6688	3725
6688	1050
6688	1051
6688	1052
6688	5914
6688	6689
6688	4772
6688	5925
6688	1457
6688	6749
6688	4790
6688	2623
6688	4800
6688	3662
6688	25942
6688	5591
6688	604
6688	861
6688	5599
6688	7520
6688	4841
6688	1387
6688	3065
6688	5371
6688	6908
545	1025
545	10499
545	1029
545	4361
545	2956
545	9219
545	9112
545	672
545	1956
545	8106
545	11200
545	11073
545	3014
545	4683
545	1869
545	3791
545	1111
545	988
545	7520
545	3065
545	6117
545	6118
545	7015
545	1385
545	6119
545	3308
545	2033
545	7157
545	3320
545	3066
546	4361
546	9759
546	9126
546	23468
546	3006
546	4683
546	3020
546	3021
546	1616
546	9555
546	5591
546	6749
546	7520
546	2146
546	6117
546	126961
546	7157
546	5111
546	3065
546	5371
546	10111
10111	5252
10111	4869
10111	11073
10111	4361
10111	677770
10111	2956
10111	3725
10111	3608
10111	3609
10111	988
10111	10014
10111	672
10111	5934
10111	6045
10111	7088
10111	4914
10111	4790
10111	9656
10111	6118
10111	11200
10111	7520
10111	23363
10111	3014
10111	328
10111	4683
10111	1616
10111	4691
10111	56916
10111	2648
10111	9820
10111	5981
10111	7155
10111	5984
10111	4193
10111	4194
10111	3172
10111	6117
10111	4841
10111	3178
10111	6119
10111	3308
10111	9070
10111	7023
10111	2033
10111	23411
10111	1653
10111	7158
10111	10236
125476	8972
125476	3054
125476	284058
125476	6045
125476	5929
125476	26168
125476	81887
125476	3015
125476	11091
125476	1876
125476	6872
125476	6874
125476	6878
125476	6879
125476	6880
125476	54881
125476	10856
125476	3308
125476	9070
125476	7528
2597	1026
2597	1029
2597	4869
2597	3676
2597	1072
2597	11337
2597	3146
2597	84557
2597	11345
2597	9820
2597	4193
2597	3178
2597	6780
2597	4738
2597	3725
2597	23710
2597	121504
2597	8367
2597	4790
2597	5315
2597	3280
2597	10971
2597	81631
2597	3312
2597	3313
2597	7412
2597	3320
2597	3326
2597	3329
2597	4914
2597	3383
2597	826
2597	220988
2597	23363
2597	554313
2597	5451
2597	5460
2597	10075
2597	1386
2597	7531
2597	7534
2597	23411
2597	2932
2597	1915
2597	4843
2597	1956
2597	8106
2597	1487
2597	6119
2597	5594
2597	988
2597	6117
2597	6118
2597	2023
2597	2033
2597	7157
2597	5111
2597	1017
8743	841
6696	960
6696	1915
6696	3685
6696	6780
6696	5578
6696	1457
6696	2034
6696	6741
6696	3337
6696	5592
90665	8841
90665	9111
90665	23186
90665	3607
90665	4001
90665	140836
90665	10155
90665	5933
90665	5934
90665	6709
90665	84661
90665	23512
90665	2010
90665	79718
90665	3065
4654	10498
4654	4089
4654	10891
4654	9612
4654	3725
4654	8850
4654	3397
4654	10075
4654	5925
4654	8106
4654	6839
4654	6722
4654	3398
4654	10951
4654	5578
4654	9611
4654	4088
4654	80854
4654	3065
4654	861
4654	2146
4654	1385
4654	1387
4654	4208
4654	2033
4654	23411
4654	6774
4654	1655
4654	3320
4654	1017
4654	7291
4654	4092
4654	5245
6709	4738
6709	8841
6709	10236
6709	3725
6709	3608
6709	23186
6709	7534
6709	9111
6709	5725
6709	23450
6709	4000
6709	3363
6709	140836
6709	10155
6709	5933
6709	5934
6709	4914
6709	4790
6709	823
6709	6118
6709	6714
6709	84661
6709	57154
6709	3190
6709	7415
6709	84557
6709	23118
6709	3280
6709	11345
6709	3065
6709	2010
6709	988
6709	8826
6709	81631
6709	5728
6709	4001
6709	6117
6709	79718
6709	6119
6709	1660
6709	3309
6709	23710
6709	6772
6709	11337
6709	3320
6709	1017
6709	6780
6709	3326
6714	1027
6714	1387
6714	2308
6714	961
6714	8841
6714	6722
6714	3480
6714	8850
6714	7316
6714	2969
6714	5914
6714	7067
6714	7068
6714	3741
6714	3106
6714	1956
6714	5159
6714	7132
6714	7531
6714	1072
6714	1457
6714	4914
6714	5430
6714	7225
6714	3791
6714	7099
6714	5578
6714	5566
6714	1909
6714	960
6714	4035
6714	3190
6714	1400
6714	554313
6714	59341
6714	3020
6714	1605
6714	3280
6714	3320
6714	57142
6714	2023
6714	857
6714	5467
6714	2908
6714	1499
6714	3551
6714	4193
6714	8600
6714	7015
6714	4841
6714	4843
6714	126961
6714	3091
6714	6772
6714	7157
6714	6774
6714	7799
6714	6776
6714	5241
6714	8826
6714	1147
6714	7421
4670	9219
4670	1654
4670	7428
4670	9782
4670	84557
4670	11345
4670	4691
4670	56916
4670	3676
4670	4193
4670	3178
4670	3181
4670	3183
4670	3185
4670	3187
4670	3188
4670	1653
4670	3190
4670	3191
4670	3192
4670	6780
4670	9343
4670	3725
4670	3608
4670	7316
4670	3609
4670	23710
4670	7329
4670	6774
4670	4790
4670	4791
4670	1660
4670	10949
4670	1655
4670	81631
4670	4841
4670	7412
4670	8148
4670	9987
4670	4361
4670	5903
4670	4904
4670	4914
4670	4869
4670	57142
4670	220988
4670	5970
4670	11100
4670	5984
4670	6119
4670	1915
4670	6124
4670	677770
4670	23435
4670	1938
4670	23451
4670	23450
4670	4000
4670	4001
4670	9126
4670	11337
4670	2516
4670	1499
4670	988
4670	9188
4670	6117
4670	6118
4670	2023
4670	6122
4670	7150
4670	6128
4670	6129
4670	7157
4670	6135
4670	6136
4670	1017
4670	10236
4670	6141
4670	6143
2623	8841
2623	7316
2623	7704
2623	10011
2623	10014
2623	9759
2623	6689
2623	5594
2623	5595
2623	6879
2623	6122
2623	1387
2623	3308
2623	2033
2623	6774
2623	3065
2623	5371
6720	1024
6720	6721
6720	1950
6720	4000
6720	7329
6720	2033
6720	7341
6720	688
6720	9412
6720	3398
6720	2648
6720	5594
6720	5595
6720	7391
6720	3172
6720	10856
6720	1387
6720	7528
6720	23411
6720	2932
6720	7157
6720	3320
6720	3326
2625	648
2625	8841
2625	5914
2625	9839
2625	10014
2625	9759
2625	5915
2625	10919
2625	5928
2625	6772
2625	6304
2625	3065
2625	3066
2625	672
2625	4193
2625	3320
2625	1017
6722	8841
6722	9612
6722	8473
6722	2969
6722	5914
6722	1051
6722	9759
6722	7329
6722	1457
6722	4790
6722	4800
6722	841
6722	842
6722	5970
6722	3159
6722	6749
6722	5591
6722	1385
6722	1387
6722	2002
6722	5371
6722	4092
4678	5931
4678	8968
4678	8208
4678	7316
4678	10013
4678	8351
4678	8352
4678	8357
4678	5928
4678	4914
4678	10036
4678	3006
4678	11200
4678	554313
4678	3020
4678	3021
4678	3024
4678	11345
4678	10075
4678	79711
4678	126961
4678	25842
4678	5566
4678	7415
4678	1017
4678	7290
4678	4091
4193	1025
4193	1026
4193	1029
4193	7175
4193	3091
4193	3609
4193	2309
4193	2908
4193	4361
4193	26168
4193	5705
4193	4683
4193	1616
4193	4691
4193	5725
4193	4194
4193	3172
4193	10856
4193	1642
4193	3184
4193	3190
4193	1655
4193	3192
4193	1660
4193	9343
4193	3725
4193	3727
4193	8850
4193	7316
4193	79813
4193	7329
4193	5292
4193	7341
4193	6839
4193	5315
4193	6872
4193	1915
4193	3308
4193	3312
4193	9112
4193	4851
4193	7415
4193	3320
4193	5371
4193	6908
4193	7421
4193	3326
4193	2308
4193	4869
4193	3337
4193	5903
4193	5914
4193	10971
4193	5925
4193	57154
4193	328
4193	1869
4193	5970
4193	5467
4193	864
4193	7015
4193	7528
4193	8554
4193	1387
4193	2932
4193	5468
4193	5499
4193	387
4193	1938
4193	3065
4193	2969
4193	3480
4193	23450
4193	23451
4193	6045
4193	9126
4193	10155
4193	9656
4193	11200
4193	6135
4193	57805
4193	1487
4193	80854
4193	1958
4193	7150
4193	6128
4193	2033
4193	7157
4193	5111
4193	7161
4683	1025
4683	648
4683	4361
4683	5591
4683	2956
4683	5984
4683	672
4683	23411
4683	9656
4683	6118
4683	11200
4683	11073
4683	3014
4683	1616
4683	4691
4683	988
4683	5981
4683	7520
4683	4194
4683	6117
4683	1386
4683	6119
4683	3308
4683	9070
4683	2033
4683	1653
4683	7158
6839	8841
6839	5934
6839	1616
6839	5914
6839	7067
6839	3397
6839	4773
6839	5928
6839	5931
6839	23468
6839	5933
6839	3066
6839	10014
6839	9759
6839	5728
6839	2146
6839	3398
6839	10951
6839	3020
6839	10062
6839	7376
6839	4090
6839	1874
6839	1499
6839	860
6839	861
6839	5925
6839	864
6839	10856
6839	1387
6839	2033
6839	23411
6839	4086
6839	4088
6839	3065
6839	1786
6839	5371
23118	4869
23118	7046
23118	8841
23118	9611
23118	7316
23118	790
23118	2969
23118	7704
23118	10014
23118	7329
23118	4790
23118	708
23118	57805
23118	7124
23118	25942
23118	3551
23118	1147
23118	6885
23118	79718
23118	10856
23118	7531
23118	3309
23118	7534
23118	3312
23118	3313
23118	3187
23118	3320
23118	3065
23118	6907
23118	4092
23118	3326
23118	6143
4691	1029
4691	1025
4691	1026
4691	904
4691	7428
4691	9820
4691	1616
4691	11345
4691	6741
4691	3159
4691	3676
4691	5725
4691	2146
4691	3178
4691	3184
4691	3187
4691	3190
4691	1655
4691	3192
4691	6780
4691	4738
4691	648
4691	10891
4691	3725
4691	3608
4691	8338
4691	7316
4691	3609
4691	23710
4691	4255
4691	4791
4691	1660
4691	3276
4691	6874
4691	10971
4691	53981
4691	81631
4691	4841
4691	3308
4691	3309
4691	7412
4691	3320
4691	5925
4691	4904
4691	4914
4691	4869
4691	5430
4691	3383
4691	57154
4691	23363
4691	841
4691	5970
4691	5460
4691	10075
4691	2908
4691	7520
4691	7015
4691	7528
4691	7534
4691	1915
4691	8065
4691	387
4691	9475
4691	677770
4691	23435
4691	1938
4691	6045
4691	4000
4691	1956
4691	23468
4691	7088
4691	1457
4691	7155
4691	11337
4691	9656
4691	3006
4691	3014
4691	3020
4691	6093
4691	84557
4691	983
4691	23512
4691	9188
4691	6117
4691	6118
4691	6119
4691	10236
4691	6122
4691	6124
4691	7150
4691	6128
4691	6129
4691	7157
4691	6135
4691	6136
4691	3068
4691	6141
4691	6143
596	3091
596	5371
596	672
596	7329
596	57142
596	3551
596	5566
596	841
596	5578
596	983
596	5465
596	5594
596	5595
596	3164
596	5599
596	4194
596	5499
596	3303
596	3184
596	3313
596	7157
596	3320
596	1017
596	1147
6741	6657
6741	7531
6741	648
6741	23435
6741	4738
6741	7316
6741	7428
6741	6045
6741	23710
6741	4869
6741	6689
6741	3363
6741	9126
6741	1457
6741	4914
6741	554313
6741	57154
6741	10059
6741	3014
6741	79595
6741	11337
6741	3725
6741	11345
6741	3159
6741	23512
6741	2010
6741	10075
6741	2908
6741	6749
6741	81631
6741	4001
6741	10236
6741	3309
6741	7534
6741	8815
6741	4904
6741	3190
6741	1017
6741	1915
6741	3068
6741	3178
2648	1024
2648	7428
2648	5970
2648	10891
2648	2956
2648	8850
2648	4851
2648	23450
2648	1051
2648	121504
2648	7329
2648	1499
2648	7494
2648	7520
2648	126961
2648	3014
2648	672
2648	1869
2648	1487
2648	4090
2648	1874
2648	11091
2648	5591
2648	6874
2648	23411
2648	5468
2648	6878
2648	6879
2648	6880
2648	6883
2648	6885
2648	5094
2648	3516
2648	1642
2648	1387
2648	8338
2648	2033
2648	7157
2648	4086
2648	4087
2648	4088
2648	1017
2648	3068
2648	4093
602	8841
602	3725
602	2959
602	23186
602	10013
602	1499
602	2033
602	4790
602	4791
602	1487
602	5970
602	5971
602	5595
602	79718
602	10856
602	1387
602	3308
602	6772
602	2932
602	6774
602	3065
602	6908
604	1024
604	9219
604	9734
604	9612
604	3726
604	3727
604	79813
604	3725
604	7704
604	10014
604	9759
604	1499
604	10891
604	9611
604	3662
604	1487
604	1107
604	25942
604	5594
604	5467
604	7291
604	79718
604	2023
604	7528
604	1387
604	2033
604	7157
604	3320
604	3065
604	3066
604	5371
605	6760
605	23468
605	5971
605	8110
605	54904
605	5977
605	5599
10846	7150
2658	659
8805	10155
8805	23468
8805	23451
8805	7341
8805	5914
8805	7067
8805	6045
8805	8351
8805	121504
8805	8357
8805	8367
8805	8968
8805	11335
8805	8352
8805	10951
8805	554313
8805	672
8805	2908
8805	6879
8805	5728
8805	5371
8805	3172
8805	3303
8805	4841
8805	7157
8805	5468
8805	5241
8805	4914
8805	7421
10856	1029
10856	1025
10856	3608
10856	9759
10856	1058
10856	9782
10856	4791
10856	84557
10856	56916
10856	9820
10856	3091
10856	3192
10856	9343
10856	648
10856	255626
10856	3725
10856	29843
10856	7316
10856	23710
10856	672
10856	10919
10856	4790
10856	6657
10856	10971
10856	81631
10856	6880
10856	1915
10856	6885
10856	4843
10856	3309
10856	7412
10856	7415
10856	6908
10856	790
10856	10014
10856	4914
10856	5430
10856	23363
10856	328
10856	5970
10856	11091
10856	10075
10856	79711
10856	5984
10856	6118
10856	7015
10856	7528
10856	1386
10856	7531
10856	7534
10856	5499
10856	677770
10856	23435
10856	6045
10856	10155
10856	3015
10856	57805
10856	23512
10856	1499
10856	988
10856	6117
10856	5094
10856	6119
10856	3836
10856	2033
10856	5111
10856	3065
10856	3066
10856	1022
8815	9219
8815	8841
8815	8208
8815	5315
8815	4000
8815	4001
8815	10919
8815	5928
8815	5933
8815	11335
8815	79595
8815	84661
8815	9656
8815	9274
8815	4926
8815	10951
8815	3024
8815	3159
8815	5977
8815	2010
8815	1642
8815	7531
8815	3183
8815	3184
8815	5931
8815	3190
8815	3065
8815	3066
8819	9739
8819	9219
8819	25942
8819	8841
8819	9612
8819	23309
8819	9070
8819	3607
8819	8473
8819	10011
8819	121504
8819	3621
8819	3622
8819	6124
8819	5928
8819	5929
8819	64426
8819	5931
8819	5901
8819	11091
8819	6872
8819	53981
8819	6878
8819	6880
8819	6883
8819	5926
8819	7528
8819	1642
8819	79595
8819	3308
8819	3309
8819	3054
8819	3312
8819	1107
8819	9611
8819	3320
8819	3065
8819	3066
8819	25855
8819	6908
8819	8189
8819	3326
8819	9343
6772	8841
6772	3725
6772	9111
6772	5914
6772	672
6772	7329
6772	3106
6772	10075
6772	5156
6772	1642
6772	5159
6772	10155
6772	10413
6772	4914
6772	3127
6772	9759
6772	57154
6772	3276
6772	126961
6772	1869
6772	2969
6772	5970
6772	1230
6772	9252
6772	3791
6772	7132
6772	3297
6772	1956
6772	8554
6772	1387
6772	2033
6772	6774
6772	7415
6772	6776
6772	3065
6772	5371
6772	3836
6772	7421
6772	3326
6774	1025
6774	1026
6774	3090
6774	3091
6774	1051
6774	5156
6774	5159
6774	860
6774	1616
6774	595
6774	3164
6774	2146
6774	6776
6774	5241
6774	7291
6774	8841
6774	3725
6774	672
6774	5292
6774	4790
6774	4791
6774	6996
6774	1230
6774	3280
6774	9252
6774	6885
6774	3320
6774	1786
6774	5371
6774	3836
6774	3326
6774	5925
6774	4914
6774	823
6774	826
6774	5599
6774	328
6774	3913
6774	5970
6774	25942
6774	5467
6774	2908
6774	1387
6774	3953
6774	23411
6774	5499
6774	9111
6774	3480
6774	2969
6774	1956
6774	10155
6774	23476
6774	960
6774	80854
6774	23512
6774	5594
6774	5595
6774	988
6774	3551
6774	6118
6774	388585
6774	2033
6774	4086
6774	6135
6774	3065
6774	3066
6776	10498
6776	9612
6776	9111
6776	1051
6776	672
6776	5156
6776	5159
6776	5160
6776	860
6776	9518
6776	4790
6776	5451
6776	3276
6776	3065
6776	1956
6776	5594
6776	5595
6776	2908
6776	5728
6776	7010
6776	1387
6776	2033
6776	2034
6776	5468
6776	5241
8826	9820
8826	3309
8826	1029
8826	7048
8826	10891
8826	3725
8826	4001
8826	2010
8826	5934
8826	3551
8826	9111
8826	3609
8826	7067
8826	6045
8826	7329
8826	5595
8826	1956
8826	4773
8826	9126
8826	3676
8826	10413
8826	1072
8826	1073
8826	4914
8826	4791
8826	5566
8826	960
8826	23363
8826	708
8826	57805
8826	3024
8826	3192
8826	3363
8826	5594
8826	10971
8826	988
8826	5725
8826	1499
8826	7415
8826	11315
8826	6117
8826	6118
8826	6119
8826	6780
8826	3178
8826	7531
8826	3068
8826	7534
8826	3791
8826	7412
8826	7157
8826	3190
8826	3191
8826	1017
8826	5499
8826	3326
6780	7175
6780	3609
6780	9782
6780	3190
6780	9820
6780	3178
6780	3181
6780	3182
6780	3183
6780	3184
6780	3185
6780	3187
6780	3188
6780	1653
6780	1654
6780	1655
6780	3192
6780	1660
6780	5245
6780	648
6780	3725
6780	3608
6780	1915
6780	3189
6780	5315
6780	10949
6780	10971
6780	3295
6780	3303
6780	4841
6780	3309
6780	3312
6780	3313
6780	3329
6780	9475
6780	4869
6780	5591
6780	5901
6780	790
6780	4904
6780	4914
6780	220988
6780	7534
6780	5499
6780	6124
6780	23435
6780	23451
6780	8106
6780	10155
6780	9656
6780	3024
6780	983
6780	988
6780	9188
6780	2023
6780	10236
6780	6122
6780	6128
6780	6129
6780	3068
6780	6141
6780	6143
4738	9987
4738	3608
4738	3609
4738	9782
4738	3190
4738	6749
4738	1642
4738	3181
4738	3182
4738	3183
4738	3184
4738	3185
4738	3187
4738	3188
4738	3189
4738	1654
4738	1655
4738	3192
4738	1660
4738	3178
4738	10383
4738	7316
4738	10413
4738	1653
4738	708
4738	10949
4738	10971
4738	3303
4738	3308
4738	3309
4738	3312
4738	3313
4738	3320
4738	3329
4738	4904
4738	857
4738	11100
4738	7428
4738	9063
4738	220988
4738	8554
4738	7531
4738	7534
4738	1915
4738	8065
4738	1938
4738	23450
4738	3006
4738	3014
4738	6135
4738	8148
4738	6124
4738	6128
4738	6129
4738	7157
4738	5111
4738	6136
4738	1017
4738	10236
4738	6141
4738	6143
648	6657
648	10155
648	3608
648	3609
648	1058
648	6749
648	11335
648	2146
648	5725
648	5728
648	1642
648	9343
648	7704
648	8338
648	7316
648	121504
648	7329
648	8367
648	5315
648	79813
648	3303
648	3309
648	3312
648	6908
648	5903
648	4904
648	4926
648	554313
648	11091
648	1876
648	5977
648	7520
648	7528
648	1387
648	6015
648	23435
648	6045
